slug,image_filename_abs,image_relpath,image_webpath,color_name,color_rgb,cap_roundness,stem_width,cap_type_bin_3,stem_type_bin_3,cap_roundness_zone,stem_width_zone,cap_value_range_3,stem_value_range_3,cap_heatmap_bin_9,stem_heatmap_bin_9,type_id_within_color_1to9,global_type_id_1to72,is_noisy_type,noise_type,noise_alpha,gaussian_noise_mean,gaussian_noise_std,gaussian_noise_value,assigned_value_original,assigned_value_pre_noise,assigned_value_bin_anchor,assigned_value_nk_raw,assigned_value_nk_clipped,nk_cap_weight_bin1,nk_cap_weight_bin2,nk_cap_weight_bin3,nk_stem_weight_bin1,nk_stem_weight_bin2,nk_stem_weight_bin3,assigned_value_mixed_raw,assigned_value_mixed_clipped,assigned_value,reward_range_3,noise_delta,progress_in_combo,cap_w,cap_h,cap_flat,stem_h,spot_radius,scale,have_ring,ring_position,have_pattern,pattern_type,pattern_label,external,in_neutral_rectangle
cyan-stem10-cap1p359-n3-a0p75-+1-r1-middle-p0,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem10-cap1p359-n3-a0p75-+1-r1-middle-p0.png,images_balanced/cyan-stem10-cap1p359-n3-a0p75-+1-r1-middle-p0.png,images_balanced/cyan-stem10-cap1p359-n3-a0p75-+1-r1-middle-p0.png,cyan,"(0, 255, 255)",1.359,10,2,2,middle,middle,middle,middle,6,6,5,50,True,3,0.75,0.0,5.0,1.870288,-1,-1,-1,-0.917707,-0.917707,0.041163,0.824266,0.134571,0.038699,0.842784,0.118517,1.173289,1.173289,1,middle,2,0.644,22,14,2,8,2,16,True,middle,False,0,none,True,False
cyan-stem11-cap1p359-n3-a0p75--6-r1-bottom-p0,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem11-cap1p359-n3-a0p75--6-r1-bottom-p0.png,images_balanced/cyan-stem11-cap1p359-n3-a0p75--6-r1-bottom-p0.png,images_balanced/cyan-stem11-cap1p359-n3-a0p75--6-r1-bottom-p0.png,cyan,"(0, 255, 255)",1.359,11,2,3,middle,high,middle,high,6,7,6,51,True,3,0.75,0.0,5.0,-8.432921,1,1,5,0.692248,0.692248,0.041163,0.824266,0.134571,0.054493,0.558004,0.387503,-6.151628,-6.151628,-6,low,-7,0.645,22,14,2,8,2,16,True,bottom,False,0,none,True,False
cyan-stem12-cap1p359-n3-a0p75-+4-r0-none-p1,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem12-cap1p359-n3-a0p75-+4-r0-none-p1.png,images_balanced/cyan-stem12-cap1p359-n3-a0p75-+4-r0-none-p1.png,images_balanced/cyan-stem12-cap1p359-n3-a0p75-+4-r0-none-p1.png,cyan,"(0, 255, 255)",1.359,12,2,3,middle,high,middle,high,6,8,6,51,True,3,0.75,0.0,5.0,4.632003,3,3,5,2.644339,2.644339,0.041163,0.824266,0.134571,0.035891,0.23732,0.726789,4.135087,4.135087,4,high,1,0.647,22,14,2,8,2,16,False,none,True,1,spots,True,False
cyan-stem13-cap1p359-n3-a0p75--2-r0-none-p0,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem13-cap1p359-n3-a0p75--2-r0-none-p0.png,images_balanced/cyan-stem13-cap1p359-n3-a0p75--2-r0-none-p0.png,images_balanced/cyan-stem13-cap1p359-n3-a0p75--2-r0-none-p0.png,cyan,"(0, 255, 255)",1.359,13,2,3,middle,high,middle,high,6,9,6,51,True,3,0.75,0.0,5.0,-3.592109,4,4,5,3.86406,3.86406,0.041163,0.824266,0.134571,0.00944,0.046615,0.943945,-1.728067,-1.728067,-2,middle,-6,0.648,22,14,2,8,2,16,False,none,False,0,none,False,False
cyan-stem14-cap1p359-n3-a0p75--6-r1-middle-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem14-cap1p359-n3-a0p75--6-r1-middle-p2.png,images_balanced/cyan-stem14-cap1p359-n3-a0p75--6-r1-middle-p2.png,images_balanced/cyan-stem14-cap1p359-n3-a0p75--6-r1-middle-p2.png,cyan,"(0, 255, 255)",1.359,14,2,3,middle,high,middle,high,6,9,6,51,True,3,0.75,0.0,5.0,-8.928996,4,4,5,4.173577,4.173577,0.041163,0.824266,0.134571,0.0,0.0,1.0,-5.653353,-5.653353,-6,low,-10,0.65,22,14,2,8,2,16,True,middle,True,2,stripes,True,False
cyan-stem03-cap1p390-n3-a0p75--4-r1-top-p1,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem03-cap1p390-n3-a0p75--4-r1-top-p1.png,images_balanced/cyan-stem03-cap1p390-n3-a0p75--4-r1-top-p1.png,images_balanced/cyan-stem03-cap1p390-n3-a0p75--4-r1-top-p1.png,cyan,"(0, 255, 255)",1.39,3,2,1,middle,low,middle,low,6,1,4,49,True,3,0.75,0.0,5.0,-4.880273,1,1,1,0.195289,0.195289,0.046202,0.777966,0.175832,1.0,0.0,0.0,-3.611382,-3.611382,-4,low,-5,0.651,22,14,2,8,2,16,True,top,True,1,spots,True,False
cyan-stem04-cap1p390-n3-a0p75--1-r0-none-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem04-cap1p390-n3-a0p75--1-r0-none-p2.png,images_balanced/cyan-stem04-cap1p390-n3-a0p75--1-r0-none-p2.png,images_balanced/cyan-stem04-cap1p390-n3-a0p75--1-r0-none-p2.png,cyan,"(0, 255, 255)",1.39,4,2,1,middle,low,middle,low,6,1,4,49,True,3,0.75,0.0,5.0,-0.911417,1,1,1,0.135568,0.135568,0.046202,0.777966,0.175832,0.943945,0.046615,0.00944,-0.649671,-0.649671,-1,middle,-2,0.652,22,14,2,8,2,16,False,none,True,2,stripes,True,False
cyan-stem05-cap1p390-n3-a0p75-+1-r1-top-p1,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem05-cap1p390-n3-a0p75-+1-r1-top-p1.png,images_balanced/cyan-stem05-cap1p390-n3-a0p75-+1-r1-top-p1.png,images_balanced/cyan-stem05-cap1p390-n3-a0p75-+1-r1-top-p1.png,cyan,"(0, 255, 255)",1.39,5,2,1,middle,low,middle,low,6,2,4,49,True,3,0.75,0.0,5.0,1.193941,-1,-1,1,-0.15472,-0.15472,0.046202,0.777966,0.175832,0.726789,0.23732,0.035891,0.856776,0.856776,1,middle,2,0.654,22,14,2,8,2,16,True,top,True,1,spots,True,False
cyan-stem06-cap1p390-n3-a0p75-+3-r0-none-p0,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem06-cap1p390-n3-a0p75-+3-r0-none-p0.png,images_balanced/cyan-stem06-cap1p390-n3-a0p75-+3-r0-none-p0.png,images_balanced/cyan-stem06-cap1p390-n3-a0p75-+3-r0-none-p0.png,cyan,"(0, 255, 255)",1.39,6,2,1,middle,low,middle,low,6,3,4,49,True,3,0.75,0.0,5.0,3.778709,-1,-1,1,-0.740628,-0.740628,0.046202,0.777966,0.175832,0.387503,0.558004,0.054493,2.648875,2.648875,3,middle,4,0.655,22,14,2,8,2,16,False,none,False,0,none,False,False
cyan-stem07-cap1p390-n3-a0p75--3-r1-middle-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem07-cap1p390-n3-a0p75--3-r1-middle-p2.png,images_balanced/cyan-stem07-cap1p390-n3-a0p75--3-r1-middle-p2.png,images_balanced/cyan-stem07-cap1p390-n3-a0p75--3-r1-middle-p2.png,cyan,"(0, 255, 255)",1.39,7,2,2,middle,middle,middle,middle,6,4,5,50,True,3,0.75,0.0,5.0,-3.627948,-1,-1,-1,-1.383011,-1.383011,0.046202,0.777966,0.175832,0.118517,0.842784,0.038699,-3.066714,-3.066714,-3,middle,-2,0.656,22,14,2,8,2,16,True,middle,True,2,stripes,True,False
cyan-stem08-cap1p390-n3-a0p75-+3-r1-bottom-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem08-cap1p390-n3-a0p75-+3-r1-bottom-p2.png,images_balanced/cyan-stem08-cap1p390-n3-a0p75-+3-r1-bottom-p2.png,images_balanced/cyan-stem08-cap1p390-n3-a0p75-+3-r1-bottom-p2.png,cyan,"(0, 255, 255)",1.39,8,2,2,middle,middle,middle,middle,6,5,5,50,True,3,0.75,0.0,5.0,3.944734,-2,-2,-1,-1.791019,-1.791019,0.046202,0.777966,0.175832,0.009834,0.983338,0.006829,2.510796,2.510796,3,middle,5,0.658,22,14,2,8,2,16,True,bottom,True,2,stripes,True,False
cyan-stem09-cap1p390-n3-a0p75--4-r0-none-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem09-cap1p390-n3-a0p75--4-r0-none-p2.png,images_balanced/cyan-stem09-cap1p390-n3-a0p75--4-r0-none-p2.png,images_balanced/cyan-stem09-cap1p390-n3-a0p75--4-r0-none-p2.png,cyan,"(0, 255, 255)",1.39,9,2,2,middle,middle,middle,middle,6,5,5,50,True,3,0.75,0.0,5.0,-5.119474,-2,-2,-1,-1.779667,-1.779667,0.046202,0.777966,0.175832,0.006829,0.983338,0.009834,-4.284522,-4.284522,-4,low,-2,0.659,22,14,2,8,2,16,False,none,True,2,stripes,True,False
cyan-stem10-cap1p390-n3-a0p75--5-r0-none-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem10-cap1p390-n3-a0p75--5-r0-none-p2.png,images_balanced/cyan-stem10-cap1p390-n3-a0p75--5-r0-none-p2.png,images_balanced/cyan-stem10-cap1p390-n3-a0p75--5-r0-none-p2.png,cyan,"(0, 255, 255)",1.39,10,2,2,middle,middle,middle,middle,6,6,5,50,True,3,0.75,0.0,5.0,-6.875408,-1,-1,-1,-1.081463,-1.081463,0.046202,0.777966,0.175832,0.038699,0.842784,0.118517,-5.426922,-5.426922,-5,low,-4,0.661,22,14,2,8,2,16,False,none,True,2,stripes,True,False
cyan-stem11-cap1p390-n3-a0p75--2-r1-top-p0,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem11-cap1p390-n3-a0p75--2-r1-top-p0.png,images_balanced/cyan-stem11-cap1p390-n3-a0p75--2-r1-top-p0.png,images_balanced/cyan-stem11-cap1p390-n3-a0p75--2-r1-top-p0.png,cyan,"(0, 255, 255)",1.39,11,2,3,middle,high,middle,high,6,7,6,51,True,3,0.75,0.0,5.0,-2.755014,1,1,5,0.517474,0.517474,0.046202,0.777966,0.175832,0.054493,0.558004,0.387503,-1.936892,-1.936892,-2,middle,-3,0.662,22,14,2,8,2,16,True,top,False,0,none,True,False
cyan-stem12-cap1p390-n3-a0p75--3-r0-none-p0,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem12-cap1p390-n3-a0p75--3-r0-none-p0.png,images_balanced/cyan-stem12-cap1p390-n3-a0p75--3-r0-none-p0.png,images_balanced/cyan-stem12-cap1p390-n3-a0p75--3-r0-none-p0.png,cyan,"(0, 255, 255)",1.39,12,2,3,middle,high,middle,high,6,8,6,51,True,3,0.75,0.0,5.0,-5.307086,2,2,5,2.455471,2.455471,0.046202,0.777966,0.175832,0.035891,0.23732,0.726789,-3.366447,-3.366447,-3,middle,-5,0.663,22,14,2,8,2,16,False,none,False,0,none,False,False
cyan-stem13-cap1p390-n3-a0p75-+4-r0-none-p0,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem13-cap1p390-n3-a0p75-+4-r0-none-p0.png,images_balanced/cyan-stem13-cap1p390-n3-a0p75-+4-r0-none-p0.png,images_balanced/cyan-stem13-cap1p390-n3-a0p75-+4-r0-none-p0.png,cyan,"(0, 255, 255)",1.39,13,2,3,middle,high,middle,high,6,9,6,51,True,3,0.75,0.0,5.0,4.627932,4,4,5,3.666099,3.666099,0.046202,0.777966,0.175832,0.00944,0.046615,0.943945,4.387474,4.387474,4,high,0,0.665,22,14,2,8,2,16,False,none,False,0,none,False,False
cyan-stem14-cap1p390-n3-a0p75-+7-r1-top-p1,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem14-cap1p390-n3-a0p75-+7-r1-top-p1.png,images_balanced/cyan-stem14-cap1p390-n3-a0p75-+7-r1-top-p1.png,images_balanced/cyan-stem14-cap1p390-n3-a0p75-+7-r1-top-p1.png,cyan,"(0, 255, 255)",1.39,14,2,3,middle,high,middle,high,6,9,6,51,True,3,0.75,0.0,5.0,7.582628,4,4,5,3.973255,3.973255,0.046202,0.777966,0.175832,0.0,0.0,1.0,6.680285,6.680285,7,high,3,0.666,22,14,2,8,2,16,True,top,True,1,spots,True,False
cyan-stem03-cap1p420-n3-a0p75--1-r1-top-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem03-cap1p420-n3-a0p75--1-r1-top-p2.png,images_balanced/cyan-stem03-cap1p420-n3-a0p75--1-r1-top-p2.png,images_balanced/cyan-stem03-cap1p420-n3-a0p75--1-r1-top-p2.png,cyan,"(0, 255, 255)",1.42,3,3,1,high,low,high,low,7,1,7,52,True,3,0.75,0.0,5.0,-1.96575,1,1,-2,0.034376,0.034376,0.050101,0.728226,0.221672,1.0,0.0,0.0,-1.465718,-1.465718,-1,middle,-2,0.668,22,14,2,8,2,16,True,top,True,2,stripes,True,False
cyan-stem04-cap1p420-n3-a0p75--5-r1-middle-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem04-cap1p420-n3-a0p75--5-r1-middle-p2.png,images_balanced/cyan-stem04-cap1p420-n3-a0p75--5-r1-middle-p2.png,images_balanced/cyan-stem04-cap1p420-n3-a0p75--5-r1-middle-p2.png,cyan,"(0, 255, 255)",1.42,4,3,1,high,low,high,low,7,1,7,52,True,3,0.75,0.0,5.0,-6.417275,-1,-1,-2,-0.025997,-0.025997,0.050101,0.728226,0.221672,0.943945,0.046615,0.00944,-4.819455,-4.819455,-5,low,-4,0.669,22,14,2,8,2,16,True,middle,True,2,stripes,True,False
cyan-stem05-cap1p420-n3-a0p75-+4-r1-middle-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem05-cap1p420-n3-a0p75-+4-r1-middle-p2.png,images_balanced/cyan-stem05-cap1p420-n3-a0p75-+4-r1-middle-p2.png,images_balanced/cyan-stem05-cap1p420-n3-a0p75-+4-r1-middle-p2.png,cyan,"(0, 255, 255)",1.42,5,3,1,high,low,high,low,7,2,7,52,True,3,0.75,0.0,5.0,5.842062,-1,-1,-2,-0.318344,-0.318344,0.050101,0.728226,0.221672,0.726789,0.23732,0.035891,4.30196,4.30196,4,high,5,0.67,22,14,2,8,2,16,True,middle,True,2,stripes,True,False
cyan-stem06-cap1p420-n3-a0p75--2-r1-bottom-p0,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem06-cap1p420-n3-a0p75--2-r1-bottom-p0.png,images_balanced/cyan-stem06-cap1p420-n3-a0p75--2-r1-bottom-p0.png,images_balanced/cyan-stem06-cap1p420-n3-a0p75--2-r1-bottom-p0.png,cyan,"(0, 255, 255)",1.42,6,3,1,high,low,high,low,7,3,7,52,True,3,0.75,0.0,5.0,-2.076179,-1,-1,-2,-0.906428,-0.906428,0.050101,0.728226,0.221672,0.387503,0.558004,0.054493,-1.783741,-1.783741,-2,middle,-1,0.672,22,14,2,8,2,16,True,bottom,False,0,none,True,False
cyan-stem07-cap1p420-n3-a0p75--1-r0-none-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem07-cap1p420-n3-a0p75--1-r0-none-p2.png,images_balanced/cyan-stem07-cap1p420-n3-a0p75--1-r0-none-p2.png,images_balanced/cyan-stem07-cap1p420-n3-a0p75--1-r0-none-p2.png,cyan,"(0, 255, 255)",1.42,7,3,2,high,middle,high,middle,7,4,8,53,True,3,0.75,0.0,5.0,-0.865681,-2,-2,-4,-1.549136,-1.549136,0.050101,0.728226,0.221672,0.118517,0.842784,0.038699,-1.036545,-1.036545,-1,middle,1,0.673,22,14,2,8,2,16,False,none,True,2,stripes,True,False
cyan-stem08-cap1p420-n3-a0p75-+1-r1-bottom-p0,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem08-cap1p420-n3-a0p75-+1-r1-bottom-p0.png,images_balanced/cyan-stem08-cap1p420-n3-a0p75-+1-r1-bottom-p0.png,images_balanced/cyan-stem08-cap1p420-n3-a0p75-+1-r1-bottom-p0.png,cyan,"(0, 255, 255)",1.42,8,3,2,high,middle,high,middle,7,5,8,53,True,3,0.75,0.0,5.0,0.677459,-2,-2,-4,-1.956106,-1.956106,0.050101,0.728226,0.221672,0.009834,0.983338,0.006829,0.019068,0.019068,1,middle,3,0.675,22,14,2,8,2,16,True,bottom,False,0,none,True,False
cyan-stem09-cap1p420-n3-a0p75--1-r1-middle-p1,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem09-cap1p420-n3-a0p75--1-r1-middle-p1.png,images_balanced/cyan-stem09-cap1p420-n3-a0p75--1-r1-middle-p1.png,images_balanced/cyan-stem09-cap1p420-n3-a0p75--1-r1-middle-p1.png,cyan,"(0, 255, 255)",1.42,9,3,2,high,middle,high,middle,7,5,8,53,True,3,0.75,0.0,5.0,-0.056414,-2,-2,-4,-1.944904,-1.944904,0.050101,0.728226,0.221672,0.006829,0.983338,0.009834,-0.528537,-0.528537,-1,middle,1,0.676,22,14,2,8,2,16,True,middle,True,1,spots,True,False
cyan-stem10-cap1p420-n3-a0p75--3-r1-top-p0,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem10-cap1p420-n3-a0p75--3-r1-top-p0.png,images_balanced/cyan-stem10-cap1p420-n3-a0p75--3-r1-top-p0.png,images_balanced/cyan-stem10-cap1p420-n3-a0p75--3-r1-top-p0.png,cyan,"(0, 255, 255)",1.42,10,3,2,high,middle,high,middle,7,6,8,53,True,3,0.75,0.0,5.0,-3.407841,-1,-1,-4,-1.251558,-1.251558,0.050101,0.728226,0.221672,0.038699,0.842784,0.118517,-2.86877,-2.86877,-3,middle,-2,0.677,22,14,2,8,2,16,True,top,False,0,none,True,False
cyan-stem11-cap1p420-n3-a0p75--1-r0-none-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem11-cap1p420-n3-a0p75--1-r0-none-p2.png,images_balanced/cyan-stem11-cap1p420-n3-a0p75--1-r0-none-p2.png,images_balanced/cyan-stem11-cap1p420-n3-a0p75--1-r0-none-p2.png,cyan,"(0, 255, 255)",1.42,11,3,3,high,high,high,high,7,7,9,54,True,3,0.75,0.0,5.0,-0.687355,1,1,1,0.33511,0.33511,0.050101,0.728226,0.221672,0.054493,0.558004,0.387503,-0.431739,-0.431739,-1,middle,-2,0.679,22,14,2,8,2,16,False,none,True,2,stripes,True,False
cyan-stem12-cap1p420-n3-a0p75-+3-r1-top-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem12-cap1p420-n3-a0p75-+3-r1-top-p2.png,images_balanced/cyan-stem12-cap1p420-n3-a0p75-+3-r1-top-p2.png,images_balanced/cyan-stem12-cap1p420-n3-a0p75-+3-r1-top-p2.png,cyan,"(0, 255, 255)",1.42,12,3,3,high,high,high,high,7,8,9,54,True,3,0.75,0.0,5.0,3.629111,2,2,1,2.257482,2.257482,0.050101,0.728226,0.221672,0.035891,0.23732,0.726789,3.286204,3.286204,3,middle,1,0.68,22,14,2,8,2,16,True,top,True,2,stripes,True,False
cyan-stem13-cap1p420-n3-a0p75-+8-r0-none-p1,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem13-cap1p420-n3-a0p75-+8-r0-none-p1.png,images_balanced/cyan-stem13-cap1p420-n3-a0p75-+8-r0-none-p1.png,images_balanced/cyan-stem13-cap1p420-n3-a0p75-+8-r0-none-p1.png,cyan,"(0, 255, 255)",1.42,13,3,3,high,high,high,high,7,9,9,54,True,3,0.75,0.0,5.0,8.983354,3,3,1,3.458052,3.458052,0.050101,0.728226,0.221672,0.00944,0.046615,0.943945,7.602028,7.602028,8,high,5,0.682,22,14,2,8,2,16,False,none,True,1,spots,True,False
cyan-stem14-cap1p420-n3-a0p75--5-r0-none-p0,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem14-cap1p420-n3-a0p75--5-r0-none-p0.png,images_balanced/cyan-stem14-cap1p420-n3-a0p75--5-r0-none-p0.png,images_balanced/cyan-stem14-cap1p420-n3-a0p75--5-r0-none-p0.png,cyan,"(0, 255, 255)",1.42,14,3,3,high,high,high,high,7,9,9,54,True,3,0.75,0.0,5.0,-8.287483,4,4,1,3.762602,3.762602,0.050101,0.728226,0.221672,0.0,0.0,1.0,-5.274962,-5.274962,-5,low,-9,0.683,22,14,2,8,2,16,False,none,False,0,none,False,False
cyan-stem03-cap1p451-n3-a0p75--2-r0-none-p1,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem03-cap1p451-n3-a0p75--2-r0-none-p1.png,images_balanced/cyan-stem03-cap1p451-n3-a0p75--2-r0-none-p1.png,images_balanced/cyan-stem03-cap1p451-n3-a0p75--2-r0-none-p1.png,cyan,"(0, 255, 255)",1.451,3,3,1,high,low,high,low,7,1,7,52,True,3,0.75,0.0,5.0,-2.312203,-1,-1,-2,-0.141943,-0.141943,0.052924,0.672276,0.274801,1.0,0.0,0.0,-1.769638,-1.769638,-2,middle,-1,0.684,22,14,2,8,2,16,False,none,True,1,spots,True,False
cyan-stem04-cap1p451-n3-a0p75-+1-r1-top-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem04-cap1p451-n3-a0p75-+1-r1-top-p2.png,images_balanced/cyan-stem04-cap1p451-n3-a0p75-+1-r1-top-p2.png,images_balanced/cyan-stem04-cap1p451-n3-a0p75-+1-r1-top-p2.png,cyan,"(0, 255, 255)",1.451,4,3,1,high,low,high,low,7,1,7,52,True,3,0.75,0.0,5.0,0.716018,-1,-1,-2,-0.202976,-0.202976,0.052924,0.672276,0.274801,0.943945,0.046615,0.00944,0.486269,0.486269,1,middle,2,0.686,22,14,2,8,2,16,True,top,True,2,stripes,True,False
cyan-stem05-cap1p451-n3-a0p75-+1-r1-top-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem05-cap1p451-n3-a0p75-+1-r1-top-p2.png,images_balanced/cyan-stem05-cap1p451-n3-a0p75-+1-r1-top-p2.png,images_balanced/cyan-stem05-cap1p451-n3-a0p75-+1-r1-top-p2.png,cyan,"(0, 255, 255)",1.451,5,3,1,high,low,high,low,7,2,7,52,True,3,0.75,0.0,5.0,1.740755,-1,-1,-2,-0.49734,-0.49734,0.052924,0.672276,0.274801,0.726789,0.23732,0.035891,1.181231,1.181231,1,middle,2,0.687,22,14,2,8,2,16,True,top,True,2,stripes,True,False
cyan-stem06-cap1p451-n3-a0p75--1-r1-middle-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem06-cap1p451-n3-a0p75--1-r1-middle-p2.png,images_balanced/cyan-stem06-cap1p451-n3-a0p75--1-r1-middle-p2.png,images_balanced/cyan-stem06-cap1p451-n3-a0p75--1-r1-middle-p2.png,cyan,"(0, 255, 255)",1.451,6,3,1,high,low,high,low,7,3,7,52,True,3,0.75,0.0,5.0,-0.536312,-1,-1,-2,-1.087371,-1.087371,0.052924,0.672276,0.274801,0.387503,0.558004,0.054493,-0.674076,-0.674076,-1,middle,0,0.688,22,14,2,8,2,16,True,middle,True,2,stripes,True,False
cyan-stem07-cap1p451-n3-a0p75-+4-r1-top-p2,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem07-cap1p451-n3-a0p75-+4-r1-top-p2.png,images_balanced/cyan-stem07-cap1p451-n3-a0p75-+4-r1-top-p2.png,images_balanced/cyan-stem07-cap1p451-n3-a0p75-+4-r1-top-p2.png,cyan,"(0, 255, 255)",1.451,7,3,2,high,middle,high,middle,7,4,8,53,True,3,0.75,0.0,5.0,6.080535,-2,-2,-4,-1.729998,-1.729998,0.052924,0.672276,0.274801,0.118517,0.842784,0.038699,4.127902,4.127902,4,high,6,0.69,22,14,2,8,2,16,True,top,True,2,stripes,True,False
cyan-stem08-cap1p451-n3-a0p75-+3-r1-bottom-p0,/Users/jianleguo/Desktop/Dale/MUSHROOM/Dimensionality_Reward_Setup/NK_model/Smooth_NK_reward/images_balanced/cyan-stem08-cap1p451-n3-a0p75-+3-r1-bottom-p0.png,images_balanced/cyan-stem08-cap1p451-n3-a0p75-+3-r1-bottom-p0.png,images_balanced/cyan-stem08-cap1p451-n3-a0p75-+3-r1-bottom-p0.png,cyan,"(0, 255, 255)",1.451,8,3,2,high,middle,high,middle,7,5,8,53,True,3,0.75,0.0,5.0,4.081797,-2,-2,-4,-2.135582,-2.135582,0.052924,0.672276,0.274801,0.009834,0.983338,0.006829,2.527452,2.527452,3,middle,5,0.691,22,14,2,8,2,16,True,bottom,False,0,none,True,False
